-0.432413,0.717328,0.145323,0.968133,0.061987,-0.055928,-0.236111,0.000000
-0.432528,0.717303,0.144787,0.967989,0.062597,-0.056036,-0.236515,0.000000
-0.432635,0.717273,0.144369,0.967879,0.063063,-0.056178,-0.236808,0.000000
-0.432801,0.717267,0.144053,0.967741,0.063556,-0.056398,-0.237187,0.000000
-0.432921,0.717334,0.144019,0.967553,0.063934,-0.056621,-0.237796,0.000000
-0.433128,0.717473,0.144082,0.967306,0.064415,-0.056945,-0.238593,0.000000
-0.433415,0.717464,0.143824,0.967086,0.065052,-0.057302,-0.239229,0.000000
-0.433676,0.717474,0.143442,0.966862,0.065814,-0.057678,-0.239832,0.000000
-0.433984,0.717602,0.143132,0.966651,0.066660,-0.058011,-0.240368,0.000000
-0.434292,0.717701,0.142632,0.966487,0.067617,-0.058259,-0.240699,0.000000
-0.434647,0.717815,0.142337,0.966339,0.068597,-0.058468,-0.240968,0.000000
-0.435038,0.717989,0.142098,0.966154,0.069745,-0.058744,-0.241313,0.000000
-0.435342,0.717898,0.141557,0.966077,0.070703,-0.058915,-0.241298,0.000000
-0.435734,0.718044,0.141302,0.965934,0.071634,-0.059256,-0.241513,0.000000
-0.435946,0.718200,0.141158,0.965829,0.072138,-0.059440,-0.241740,0.000000
-0.435967,0.718159,0.140833,0.965800,0.072342,-0.059403,-0.241803,0.000000
-0.435958,0.718054,0.140413,0.965758,0.072581,-0.059372,-0.241907,0.000000
-0.435774,0.717986,0.139896,0.965741,0.072605,-0.059289,-0.241985,0.000000
-0.435642,0.717946,0.139557,0.965693,0.072568,-0.059296,-0.242189,0.000000
-0.435458,0.717942,0.139041,0.965620,0.072553,-0.059322,-0.242476,0.000000
-0.435315,0.717945,0.138546,0.965531,0.072546,-0.059334,-0.242830,0.000000
-0.435205,0.717881,0.138040,0.965422,0.072597,-0.059310,-0.243253,0.000000
-0.435036,0.717849,0.137757,0.965296,0.072524,-0.059273,-0.243784,0.000000
-0.434929,0.717948,0.137723,0.965131,0.072480,-0.059284,-0.244445,0.000000
-0.434715,0.717921,0.137537,0.965011,0.072383,-0.059230,-0.244962,0.000000
-0.434428,0.718128,0.137447,0.964843,0.072241,-0.059148,-0.245684,0.000000
-0.434119,0.718367,0.137373,0.964739,0.072033,-0.059054,-0.246175,0.000000
-0.433944,0.718805,0.137511,0.964577,0.071870,-0.059040,-0.246859,0.000000
-0.433956,0.719185,0.137658,0.964422,0.071806,-0.059112,-0.247466,0.000000
-0.434035,0.719617,0.137662,0.964291,0.071737,-0.059227,-0.247971,0.000000
-0.434144,0.720018,0.137585,0.964199,0.071741,-0.059264,-0.248316,0.000000
-0.434281,0.720474,0.137351,0.964116,0.071737,-0.059341,-0.248621,0.000000
-0.434336,0.720790,0.136947,0.964076,0.071727,-0.059333,-0.248780,0.000000
-0.434539,0.721361,0.136618,0.963986,0.071782,-0.059428,-0.249091,0.000000
-0.434626,0.721744,0.135964,0.963968,0.071867,-0.059364,-0.249152,0.000000
-0.434801,0.722187,0.134972,0.963982,0.072161,-0.059239,-0.249041,0.000000
-0.434851,0.722673,0.133947,0.964057,0.072293,-0.058973,-0.248778,0.000000
-0.434985,0.723184,0.132688,0.964237,0.072367,-0.058711,-0.248118,0.000000
-0.435191,0.723760,0.131591,0.964441,0.072421,-0.058465,-0.247368,0.000000
-0.435047,0.724184,0.130227,0.964756,0.072345,-0.057999,-0.246269,0.000000
-0.434909,0.724689,0.128992,0.965087,0.072222,-0.057533,-0.245115,0.000000
-0.434862,0.725268,0.127924,0.965399,0.072173,-0.057079,-0.244005,0.000000
-0.434925,0.725620,0.126731,0.965718,0.072291,-0.056662,-0.242800,0.000000
-0.435122,0.726175,0.125737,0.966029,0.072409,-0.056288,-0.241613,0.000000
-0.435121,0.726524,0.125283,0.966193,0.072402,-0.056069,-0.241009,0.000000
-0.435136,0.726635,0.125191,0.966263,0.072408,-0.055957,-0.240750,0.000000
-0.435201,0.726797,0.125259,0.966293,0.072464,-0.055833,-0.240646,0.000000
-0.435076,0.726965,0.125403,0.966305,0.072389,-0.055658,-0.240658,0.000000
-0.435039,0.727162,0.125676,0.966279,0.072360,-0.055544,-0.240798,0.000000
-0.434994,0.727306,0.125750,0.966304,0.072346,-0.055399,-0.240736,0.000000
-0.435059,0.727443,0.125881,0.966297,0.072339,-0.055393,-0.240768,0.000000
-0.435149,0.727678,0.125965,0.966271,0.072347,-0.055400,-0.240869,0.000000
-0.435194,0.727949,0.126037,0.966246,0.072351,-0.055394,-0.240966,0.000000
-0.435250,0.728124,0.126225,0.966210,0.072326,-0.055429,-0.241114,0.000000
-0.435365,0.728348,0.126396,0.966161,0.072343,-0.055483,-0.241291,0.000000
-0.435388,0.728558,0.126401,0.966138,0.072321,-0.055475,-0.241390,0.000000
-0.435483,0.728792,0.126510,0.966086,0.072322,-0.055517,-0.241590,0.000000
-0.435564,0.728995,0.126320,0.966074,0.072326,-0.055550,-0.241630,0.000000
